484,750
484,244
484,52
484,600
485,936
486,76
487,56
487,470
487,236
488,992
489,867
489,302
489,799
489,43
490,929
491,295
491,2
492,732
492,985
493,721
494,428
494,766
494,720
494,409
495,190
496,638
497,420
497,198
497,224
497,81
498,172
498,786
499,91
499,580
499,500
499,534
500,115
500,480
500,603
500,70
501,546
502,865
502,58
502,7
503,878
503,107
503,288
503,48
504,329
505,799
505,647
505,979
506,491
506,288
507,530
507,920
507,692
508,53
508,234
509,997
510,989
510,307
510,988
511,453
511,867
511,377
512,24
512,162
513,657
513,58
513,660
514,609
515,846
516,835
516,592
516,570
516,908
517,943
518,968
518,783
519,813
519,969
520,361
520,64
520,776
521,786
521,474
522,209
522,292
523,765
524,917
524,530
525,151
525,23
525,796
525,788
526,940
526,339
526,870
526,668
527,762
528,146
528,938
529,661
530,74
530,123
530,788
531,87
531,19
531,789
532,147
533,785
533,466
533,381
533,966
534,892
535,256
535,397
535,937
536,147
536,725
536,571
537,968
537,872
537,147
538,915
538,949
538,125
539,603
539,348
539,920
539,34
540,233
540,366
540,107
541,431
541,592
542,504
543,499
543,623
543,500
543,803
544,110
544,483
544,853
545,372
545,476
545,157
546,25
547,218
547,592
547,231
547,129
548,479
549,346
549,264
550,315
551,52
551,936
551,217
551,830
552,475
552,455
552,105
552,652
553,555
553,464
553,40
554,406
554,472
554,74
555,115
556,877
557,570
558,826
559,667
560,461
560,498
561,849
561,499
562,959
562,910
563,117
563,192
563,983
563,411
564,735
564,780
565,56
565,503
565,746
565,489
566,921
566,413
567,632
568,43
569,889
570,613
570,446
571,114
571,529
572,789
572,174
573,198
573,727
574,671
574,911
575,453
575,879
576,400
576,893
576,789
577,50
578,98
578,939
579,275
579,135
579,576
579,8
580,684
580,217
580,632
580,395
581,456
581,211
582,132
582,510
582,63
582,89
583,146
583,934
583,902
583,417
584,648
585,148
586,181
586,515
587,384
587,492
587,805
588,623
588,657
588,606
588,752
589,200
589,111
589,640
590,31
590,311
590,275
591,57
591,25
591,203
592,396
592,166
593,410
593,47
593,253
593,15
594,59
594,151
594,21
595,513
596,213
596,660
597,896
598,655
598,458
598,226
598,922
599,94
599,801
600,708
601,343
601,309
601,92
601,628
602,863
602,283
602,837
602,160
603,164
604,67
604,375
604,994
605,625
605,516
606,436
606,760
607,596
608,756
608,342
608,564
608,600
609,931
610,573
610,628
610,77
611,75
612,589
612,91
612,284
613,641
613,772
614,760
614,43
615,41
615,483
616,246
616,176
617,912
617,273
618,45
618,417
618,872
618,144
619,884
620,668
621,201
621,288
621,732
622,23
622,42
623,540
623,926
623,795
623,137
624,309
625,91
625,136
626,194
627,408
627,115
628,479
629,1000
629,80
630,968
631,109
631,732
631,742
632,715
632,253
632,897
632,233
633,160
633,356
634,836
634,766
634,207
635,681
635,92
635,615
635,368
636,629
637,796
637,325
638,326
639,420
639,809
639,364
640,916
640,906
640,815
640,283
641,319
642,397
642,657
642,896
642,200
643,313
644,376
645,474
646,495
646,763
646,912
647,633
647,427
647,455
647,989
648,403
648,712
648,98
649,596
649,55
649,2
649,783
650,875
650,250
650,46
650,989
651,689
651,180
651,9
651,319
652,519
653,521
653,425
654,516
654,555
654,711
654,964
655,227
655,657
655,697
656,845
656,617
656,66
656,353
657,949
657,594
658,792
658,870
659,232
659,713
659,956
659,945
660,722
660,381
660,661
661,815
661,51
661,478
662,483
662,983
662,965
662,95
663,651
663,373
663,919
663,511
664,873
664,374
665,514
665,7
665,825
665,287
666,82
666,784
666,602
667,854
667,145
667,532
668,762
668,28
668,25
668,630
669,303
669,786
670,354
670,182
671,313
671,835
671,394
671,186
672,877
672,118
672,932
672,254
673,261
673,610
673,932
674,683
674,457
674,312
675,640
675,498
676,775
676,89
676,258
676,239
677,464
677,13
678,299
678,210
679,250
679,512
679,653
680,469
680,564
681,977
681,722
681,419
681,968
682,820
682,846
683,714
683,528
683,694
684,971
684,266
684,954
684,224
685,777
686,813
686,352
687,44
687,410
687,478
687,983
688,181
688,14
689,348
690,611
690,931
690,977
690,374
691,771
691,758
691,968
692,764
693,928
693,4
693,254
694,636
694,725
695,924
696,40
696,895
696,786
696,967
697,839
697,528
697,600
697,364
698,758
698,60
699,56
699,679
699,790
699,976
700,921
700,304
700,404
700,602
701,762
702,713
702,969
702,909
703,83
703,667
703,833
704,294
705,339
705,113
705,100
705,864
706,833
706,102
706,864
706,583
707,396
708,433
708,395
708,33
709,522
709,787
709,371
709,911
710,883
711,118
711,777
711,546
711,750
712,771
713,11
713,756
713,820
713,759
714,209
714,810
715,876
715,971
716,588
717,2
717,732
717,423
718,537
718,439
718,621
718,166
719,258
719,824
719,198
719,437
720,679
721,300
721,5
721,155
722,462
722,359
722,986
723,551
723,739
724,257
724,546
725,172
725,25
726,847
726,573
726,398
727,156
727,867
727,117
728,851
728,476
729,90
729,194
729,867
729,761
730,32
730,325
731,613
731,633
731,105
731,489
732,530
732,903
732,517
733,81
733,928
734,73
734,467
734,273
735,477
736,399
736,909
736,962
737,769
737,231
737,658
737,204
738,673
738,695
738,987
739,894
739,975
739,352
739,407
740,416
740,799
741,312
741,156
741,567
742,814
742,171
743,143
743,238
743,201
743,212
744,556
744,624
745,224
745,603
745,187
746,48
746,268
746,62
746,301
747,264
747,745
748,228
748,916
748,752
748,374
749,465
749,866
750,324
750,558
751,44
751,554
751,882
751,988
752,274
752,419
752,79
753,816
754,507
754,66
755,1000
755,956
755,604
756,158
757,848
758,248
758,15
759,864
760,12
761,510
761,31
762,568
762,409
762,264
762,738
763,189
763,476
763,27
764,73
764,524
765,860
765,78
765,897
765,650
766,710
766,389
766,430
766,612
767,374
768,471
768,109
768,615
768,656
769,484
769,214
769,963
769,51
770,160
771,318
771,682
771,844
772,956
773,140
773,337
774,881
775,692
775,13
775,5
775,38
776,181
776,531
776,444
777,518
777,640
778,883
778,429
778,249
778,875
779,339
779,292
780,117
781,904
781,549
781,804
782,882
783,689
784,975
785,618
785,129
786,430
786,743
786,986
786,452
787,298
788,169
788,363
788,489
789,749
789,778
789,636
790,467
790,476
790,433
790,863
791,548
791,105
792,737
792,164
792,886
793,309
794,923
795,135
795,398
795,118
795,648
796,207
796,4
797,190
797,583
797,904
798,503
798,135
799,708
800,419
800,327
800,567
801,996
801,396
801,686
801,828
802,49
802,406
802,197
802,167
803,252
803,480
804,460
804,49
804,802
805,781
805,462
805,695
806,393
806,469
807,324
807,583
808,323
808,905
809,462
809,790
810,119
810,982
810,818
810,345
811,873
812,463
812,987
812,372
812,650
813,398
814,242
814,345
814,597
815,167
815,924
815,478
815,726
816,838
816,408
817,69
817,619
817,483
818,358
818,235
818,276
818,642
819,436
819,257
819,776
819,43
820,715
821,607
821,440
821,968
821,80
822,129
823,609
824,678
824,624
824,397
824,556
825,407
825,869
826,670
826,473
826,531
826,533
827,76
827,877
828,258
829,129
829,321
830,445
830,667
830,649
831,235
832,209
832,856
832,137
832,881
833,283
834,247
835,913
835,724
836,514
836,460
836,742
836,622
837,539
837,851
837,217
837,874
838,857
838,912
838,66
838,293
839,701
839,827
839,982
840,711
841,566
842,824
842,94
842,440
842,561
843,602
843,178
844,683
844,736
844,794
845,875
846,2
846,196
846,102
847,858
847,71
848,109
848,418
848,989
849,619
849,547
849,752
850,364
850,588
851,448
851,315
851,347
852,191
852,517
852,844
853,365
853,488
853,239
854,804
855,697
855,379
855,730
856,235
856,453
856,756
857,231
857,566
858,844
858,896
859,78
859,703
860,747
860,167
860,51
860,503
861,112
861,571
861,119
862,388
862,498
862,753
863,845
864,752
864,996
865,771
866,336
867,385
867,990
868,732
868,836
869,445
869,110
870,892
870,429
870,522
871,753
871,602
872,863
872,326
872,731
872,630
873,531
874,794
874,207
874,663
874,868
875,439
875,885
875,609
876,536
876,14
876,163
876,882
877,400
877,248
877,985
877,391
878,426
879,460
880,148
880,568
880,61
881,227
881,75
881,72
882,391
883,846
883,806
884,298
885,796
885,526
885,309
885,601
886,195
887,776
888,93
888,229
888,789
888,283
889,28
889,202
890,508
890,746
890,534
891,224
891,839
891,346
891,851
892,805
892,416
893,980
894,324
894,404
894,765
894,84
895,710
895,717
895,239
895,972
896,665
897,292
898,690
898,909
899,906
899,357
899,790
899,743
900,317
901,131
901,302
902,748
902,329
902,607
903,662
903,706
903,862
904,927
904,884
904,592
905,418
906,716
906,659
906,175
907,89
907,291
907,81
907,596
908,731
908,553
908,886
908,724
909,459
910,314
910,1
910,991
910,207
911,945
911,451
911,852
912,131
912,674
912,461
913,765
914,591
914,481
915,882
915,547
915,97
916,327
916,677
916,683
917,231
918,121
918,6
918,68
918,505
919,732
920,80
920,400
920,166
921,300
921,384
922,662
922,440
922,807
922,180
923,148
923,227
924,347
925,115
925,933
926,917
927,318
927,494
928,998
928,401
928,324
928,228
929,884
929,597
930,285
930,463
930,513
930,809
931,606
932,835
932,226
933,413
934,893
934,269
934,201
934,760
935,716
935,224
935,180
935,943
936,867
936,162
937,920
937,331
938,192
938,615
938,926
939,900
939,551
939,98
939,214
940,86
941,959
942,533
942,818
943,751
944,349
944,911
944,294
944,528
945,807
946,929
946,363
946,872
947,61
947,794
947,964
947,38
948,121
948,340
949,604
949,694
950,357
950,676
950,639
951,254
951,425
951,753
952,876
952,547
952,33
952,393
953,245
954,345
954,104
955,359
955,246
955,804
955,23
956,734
956,380
956,321
956,387
957,945
957,400
957,370
958,951
958,683
959,20
959,574
959,608
960,921
960,896
960,356
960,154
961,347
961,900
962,530
962,571
962,743
962,725
963,873
964,901
964,507
964,415
964,224
965,895
965,580
966,648
966,382
966,333
967,517
967,733
968,772
968,283
968,699
968,982
969,841
969,181
970,707
970,280
970,521
970,646
971,208
971,37
972,528
972,306
973,592
973,307
973,816
974,148
974,49
974,586
975,27
975,3
976,502
976,313
976,384
976,740
977,78
977,702
977,262
977,866
978,340
978,449
979,423
979,362
980,601
981,53
981,513
981,318
981,478
982,85
982,275
982,611
983,133
983,35
984,922
984,983
985,311
986,513
986,780
986,399
986,361
987,536
987,854
987,461
988,794
989,131
989,910
989,649
989,419
990,42
990,6
990,870
990,271
991,495
991,559
991,479
991,734
992,934
992,842
992,227
992,986
993,219
993,457
994,170
994,311
995,807
995,814
995,504
995,528
996,864
997,914
997,749
997,242
998,487
998,339
998,164
998,676
999,223
1000,208
1000,164
1000,996
1000,728
1001,508
1002,459
1002,434
1002,728
1002,228
1003,861
1003,412
1003,949
1004,693
1004,24
1004,389
1004,34
1005,114
1005,712
1006,266
1006,801
1007,964
1007,54
1008,598
1008,316
1008,219
1009,933
1009,595
1009,263
1010,162
1010,799
1010,759
1010,704
1011,172
1011,299
1011,914
1012,503
1013,572
1013,206
1014,998
1014,78
1014,228
1014,155
1015,829
1015,410
1015,949
1016,783
1016,874
1016,648
1016,844
1017,954
1018,977
1018,333
1019,39
1019,765
1019,149
1020,40
1020,753
1020,738
1020,402
1021,307
1021,839
1022,50
1023,778
1023,761
1024,317
1024,96
1025,985
1026,604
1026,618
1026,307
1027,140
1027,797
1028,491
1028,353
1028,238
1028,550
1029,608
1029,223
1029,857
1029,315
1030,707
1030,927
1031,393
1031,578
1031,880
1031,503
1032,684
1032,689
1032,655
1033,668
1033,494
1033,710
1033,5
1034,596
1035,163
1035,200
1035,760
1035,361
1036,169
1036,3
1036,913
1037,503
1038,415
1038,479
1038,771
1039,848
1039,181
1039,572
1039,101
1040,323
1040,660
1040,205
1040,218
1041,509
1041,63
1042,201
1042,281
1042,822
1043,196
1043,756
1043,250
1043,826
1044,343
1044,219
1044,404
1045,722
1045,429
1045,442
1045,681
1046,578
1047,247
1047,669
1048,606
1048,550
1049,752
1049,930
1050,953
1050,311
1051,114
1051,195
1052,567
1052,868
1052,24
1053,374
1053,628
1053,955
1054,453
1055,750
1056,616
1056,668
1056,233
1056,925
1057,709
1057,961
1058,736
1058,792
1058,995
1058,652
1059,895
1060,3
1060,24
1061,715
1062,830
1063,884
1064,547
1064,919
1065,666
1065,384
1065,370
1065,933
1066,109
1067,378
1067,674
1067,202
1067,983
1068,882
1069,984
1069,151
1069,681
1070,574
1071,413
1072,730
1072,721
1072,684
1072,100
1073,139
1073,135
1073,3
1073,832
1074,236
1074,420
1074,172
1075,936
1076,723
1076,674
1077,493
1077,254
1077,84
1078,159
1078,4
1078,486
1078,255
1079,449
1079,79
1080,209
1080,304
1080,858
1080,530
1081,570
1081,374
1081,65
1081,823
1082,203
1083,640
1083,450
1083,314
1084,991
1085,925
1085,807
1086,203
1087,446
1087,756
1087,286
1088,901
1088,731
1088,819
1089,972
1089,313
1089,970
1089,481
1090,152
1091,67
1091,844
1091,73
1091,117
1092,727
1093,808
1094,459
1095,601
1096,341
1097,977
1098,416
1098,575
1098,713
1098,391
1099,782
1099,952
1099,532
1099,997
1100,586
1100,863
1101,607
1102,939
1102,353
1102,610
1102,278
1103,579
1103,841
1104,402
1104,802
1104,920
1104,184
1105,614
1106,416
1106,345
1107,943
1107,735
1107,134
1107,577
1108,117
1108,518
1108,974
1109,614
1110,744
1110,966
1110,796
1111,918
1111,150
1111,909
1112,355
1112,499
1113,672
1113,532
1114,952
1115,161
1116,525
1117,176
1118,762
1119,833
1119,894
1119,879
1119,71
1120,280
1120,328
1120,505
1120,757
1121,497
1122,728
1123,174
1123,655
1123,995
1124,856
1124,205
1125,792
1125,918
1125,134
1126,225
1126,197
1127,18
1127,820
1128,770
1128,278
1128,402
1128,629
1129,878
1129,3
1129,247
1130,776
1131,717
1132,521
1133,352
1133,990
1134,128
1134,631
1135,55
1135,550
1136,853
1136,603
1137,188
1138,670
1138,226
1139,627
1140,981
1140,370
1140,113
1141,180
1141,831
1141,581
1141,276
1142,150
1143,503
1144,349
1144,552
1144,399
1144,285
1145,623
1145,775
1145,466
1146,286
1146,886
1146,128
1147,510
1147,564
1148,187
1148,496
1148,624
1149,758
1149,856
1149,270
1150,423
1150,314
1150,457
1150,949
1151,813
1151,529
1152,444
1152,189
1152,66
1152,29
1153,782
1154,39
1154,96
1155,761
1155,261
1156,255
1157,361
1158,827
1158,440
1158,575
1159,517
1159,698
1160,444
1160,332
1160,269
1161,109
1161,562
1162,547
1162,297
1162,367
1163,117
1163,562
1163,843
1163,901
1164,995
1164,418
1164,702
1165,15
1165,716
1165,625
1165,973
1166,159
1167,418
1167,304
1167,691
1167,522
1168,827
1169,689
1169,421
1169,247
1169,853
1170,348
1171,416
1172,121
1172,923
1172,74
1172,404
1173,72
1173,215
1173,59
1174,165
1175,887
1175,97
1175,4
1175,2
1176,421
1176,846
1176,987
1177,877
1178,831
1178,227
1178,652
1179,204
1179,852
1179,532
1179,606
1180,499
1181,294
1181,751
1181,589
1181,956
1182,317
1183,377
1184,413
1184,431
1184,40
1184,735
1185,951
1185,875
1185,619
1185,324
1186,185
1186,420
1187,707
1187,76
1187,448
1187,837
1188,785
1188,832
1188,165
1189,219
1189,841
1189,73
1190,137
1190,204
1191,914
1191,752
1191,676
1191,55
1192,438
1192,105
1193,712
1194,824
1194,479
1195,794
1196,401
1196,286
1196,107
1197,530
1197,365
1197,426
1197,117
1198,526
1198,924
1198,671
1198,335
1199,489
1200,117
1200,41
1201,470
1201,938
1202,191
1202,442
1202,931
1202,360
1203,767
1203,871
1204,120
1204,600
1204,504
1204,723
1205,191
1205,733
1206,978
1207,305
1207,230
1207,942
1207,998
1208,333
1208,129
1209,686
1209,384
1209,306
1209,11
1210,855
1210,642
1211,449
1211,267
1211,373
1212,612
1212,458
1212,763
1213,16
1213,896
1214,977
1215,474
1215,971
1215,84
1215,184
1216,860
1216,546
1216,99
1217,81
1218,707
1219,715
1219,882
1219,937
1219,654
1220,960
1221,581
1222,669
1223,675
1223,261
1223,361
1223,56
1224,895
1224,794
1224,173
1225,2
1225,280
1225,489
1226,615
1226,219
1226,681
1227,647
1227,447
1228,833
1228,470
1228,13
1229,262
1229,128
1230,160
1231,207
1231,159
1232,513
1233,369
1234,472
1234,273
1234,942
1235,741
1236,323
1237,251
1238,4
1238,456
1239,27
1239,381
1240,883
1241,405
1242,981
1242,251
1242,23
1242,522
1243,447
1243,274
1244,714
1244,890
1245,979
1245,435
1246,869
1246,858
1246,640
1246,18
1247,553
1247,251
1247,177
1247,136
1248,845
1248,199
1249,600
1249,578
1249,574
1250,265
1251,375
1251,448
1251,533
1251,85
1252,701
1252,984
1252,951
1253,344
1253,982
1253,50
1253,899
1254,589
1254,552
1254,575
1254,376
1255,346
1255,556
1256,144
1256,780
1256,30
1257,22
1257,689
1257,683
1258,937
1258,165
1259,629
1259,657
1259,420
1260,709
1260,939
1260,193
1260,169
1261,405
1261,370
1261,476
1262,965
1262,889
1263,801
1264,523
1264,91
1264,350
1264,154
1265,656
1265,124
1265,560
1265,555
1266,455
1266,619
1267,839
1267,884
1268,483
1268,864
1268,436
1268,402
1269,572
1269,254
1270,945
1271,447
1271,82
1272,427
1272,664
1272,70
1272,901
1273,93
1273,633
1273,247
1273,102
1274,952
1274,751
1274,275
1275,442
1275,822
1275,732
1276,747
1277,458
1278,559
1278,968
1279,247
1280,90
1280,515
1280,258
1281,667
1281,560
1281,774
1282,816
1283,582
1284,108
1284,153
1284,89
1285,968
1286,112
1286,585
1287,853
1287,62
1287,443
1288,181
1288,425
1288,634
1288,691
1289,152
1289,18
1289,407
1290,96
1290,850
1290,376
1290,327
1291,255
1291,154
1291,373
1292,523
1292,221
1293,761
1293,895
1294,721
1295,242
1295,610
1296,692
1297,268
1297,91
1297,388
1298,271
1299,603
1300,555
1301,651
1301,952
1302,14
1303,783
1304,858
1304,834
1304,448
1304,30
1305,649
1305,284
1305,945
1305,919
1306,863
1307,535
1307,317
1307,984
1308,149
1308,793
1308,675
1308,368
1309,384
1309,761
1309,272
1310,206
1310,158
1311,762
1312,603
1312,145
1312,261
1312,191
1313,871
1313,505
1313,829
1313,604
1314,597
1315,632
1316,18
1316,856
1316,802
1316,392
1317,174
1317,209
1317,371
1317,814
1318,598
1318,647
1318,57
1318,986
1319,138
1320,951
1321,815
1321,394
1321,546
1322,460
1322,562
1322,412
1323,201
1324,962
1324,196
1324,384
1324,691
1325,4
1325,972
1325,868
1325,892
1326,507
1326,502
1326,752
1327,632
1327,190
1327,756
1327,667
1328,885
1328,585
1329,363
1329,800
1329,872
1329,34
1330,581
1330,863
1330,26
1331,161
1331,911
1332,375
1332,264
1332,286
1333,805
1333,540
1333,188
1334,222
1334,696
1334,906
1334,960
1335,794
1335,668
1335,471
1335,692
