809,19,0,Me estoy planteando devolverlo
521,19,0,Es aburrido
843,19,1,Es muy interesante
639,19,0,La idea es buena pero esta muy mal ejecutado
745,19,0,Es aburrido
421,19,1,Me gusta mucho
317,20,0,Su gameplay es demasiado complejo
640,20,1,Creo que le echaré bastante horas
130,20,1,Creo que le echaré bastante horas
858,20,0,Me estoy planteando devolverlo
409,20,0,Es aburrido
75,20,1,Es muy interesante
53,20,1,Creo que le echaré bastante horas
200,21,1,Me gusta mucho
536,21,1,Me gusta mucho
450,21,0,Es aburrido
153,21,0,Su gameplay es demasiado complejo
138,21,0,Es aburrido
635,21,0,Me estoy planteando devolverlo
499,21,1,Me gusta mucho
236,22,0,Su gameplay es demasiado complejo
25,22,0,Me estoy planteando devolverlo
369,22,0,Es aburrido
584,22,1,Me gusta mucho
319,23,1,Concepto entrentenido
181,23,0,La idea es buena pero esta muy mal ejecutado
391,23,0,Es aburrido
124,23,0,Su gameplay es demasiado complejo
719,23,0,Es aburrido
560,23,1,Creo que le echaré bastante horas
532,23,0,La idea es buena pero esta muy mal ejecutado
867,24,0,Su gameplay es demasiado complejo
544,24,0,La idea es buena pero esta muy mal ejecutado
755,24,0,Es aburrido
254,24,1,Me gusta mucho
234,24,1,Concepto entrentenido
982,24,0,La idea es buena pero esta muy mal ejecutado
522,25,1,Concepto entrentenido
13,25,1,Es muy interesante
239,25,0,Me estoy planteando devolverlo
376,25,0,Su gameplay es demasiado complejo
718,25,0,Me estoy planteando devolverlo
430,25,0,La idea es buena pero esta muy mal ejecutado
466,25,1,Me gusta mucho
228,25,1,Es muy interesante
635,25,0,Es aburrido
22,26,1,Creo que le echaré bastante horas
683,26,0,Su gameplay es demasiado complejo
562,26,0,Es aburrido
725,26,0,Me estoy planteando devolverlo
246,26,1,Me gusta mucho
262,27,1,Me gusta mucho
605,27,1,Me gusta mucho
628,27,1,Creo que le echaré bastante horas
524,27,0,La idea es buena pero esta muy mal ejecutado
729,28,1,Me gusta mucho
326,28,1,Me gusta mucho
653,28,1,Creo que le echaré bastante horas
366,28,0,Me estoy planteando devolverlo
424,28,1,Es muy interesante
575,28,0,Es aburrido
911,28,1,Me gusta mucho
657,28,0,Su gameplay es demasiado complejo
355,28,1,Creo que le echaré bastante horas
482,29,0,Su gameplay es demasiado complejo
549,29,0,La idea es buena pero esta muy mal ejecutado
430,29,1,Concepto entrentenido
75,29,0,Me estoy planteando devolverlo
161,29,1,Concepto entrentenido
20,29,0,La idea es buena pero esta muy mal ejecutado
319,30,0,La idea es buena pero esta muy mal ejecutado
85,30,0,Su gameplay es demasiado complejo
277,30,0,Su gameplay es demasiado complejo
474,30,1,Me gusta mucho
387,30,0,Su gameplay es demasiado complejo
685,31,0,Me estoy planteando devolverlo
349,31,0,Es aburrido
853,31,1,Es muy interesante
556,31,0,La idea es buena pero esta muy mal ejecutado
878,31,1,Creo que le echaré bastante horas
866,31,0,Es aburrido
64,31,0,Me estoy planteando devolverlo
472,32,0,Su gameplay es demasiado complejo
85,32,1,Es muy interesante
96,32,0,Me estoy planteando devolverlo
970,32,1,Me gusta mucho
554,33,0,Me estoy planteando devolverlo
177,33,1,Creo que le echaré bastante horas
399,33,1,Concepto entrentenido
53,33,1,Me gusta mucho
454,33,1,Es muy interesante
841,33,0,Es aburrido
614,33,1,Es muy interesante
148,34,0,Me estoy planteando devolverlo
505,34,0,Me estoy planteando devolverlo
142,34,1,Creo que le echaré bastante horas
381,34,0,Me estoy planteando devolverlo
749,35,1,Es muy interesante
812,35,1,Creo que le echaré bastante horas
125,35,1,Creo que le echaré bastante horas
381,35,0,Me estoy planteando devolverlo
592,35,1,Me gusta mucho
765,35,1,Es muy interesante
465,35,0,Su gameplay es demasiado complejo
32,36,0,Es aburrido
671,36,0,Su gameplay es demasiado complejo
890,36,1,Creo que le echaré bastante horas
498,36,0,Su gameplay es demasiado complejo
778,36,0,Es aburrido
2,36,0,Es aburrido
817,36,1,Es muy interesante
625,37,0,Su gameplay es demasiado complejo
455,37,0,Es aburrido
524,37,0,Es aburrido
297,37,1,Concepto entrentenido
589,37,1,Concepto entrentenido
554,37,1,Me gusta mucho
222,38,0,Es aburrido
886,38,0,Es aburrido
189,38,0,Es aburrido
610,38,1,Es muy interesante
545,39,0,Es aburrido
105,39,1,Es muy interesante
808,39,1,Creo que le echaré bastante horas
293,39,0,Es aburrido
948,39,0,Es aburrido
690,39,1,Creo que le echaré bastante horas
187,39,0,Es aburrido
935,39,1,Es muy interesante
733,39,1,Concepto entrentenido
776,40,0,Su gameplay es demasiado complejo
522,40,1,Me gusta mucho
554,40,0,Su gameplay es demasiado complejo
425,40,0,Es aburrido
459,40,1,Concepto entrentenido
635,41,1,Creo que le echaré bastante horas
345,41,1,Es muy interesante
203,41,1,Creo que le echaré bastante horas
945,41,1,Es muy interesante
931,41,0,Su gameplay es demasiado complejo
196,41,1,Me gusta mucho
207,41,1,Me gusta mucho
335,41,0,Me estoy planteando devolverlo
78,41,0,Es aburrido
821,42,0,La idea es buena pero esta muy mal ejecutado
937,42,0,Me estoy planteando devolverlo
61,42,0,Me estoy planteando devolverlo
314,42,0,La idea es buena pero esta muy mal ejecutado
808,43,0,Su gameplay es demasiado complejo
754,43,1,Es muy interesante
30,43,1,Concepto entrentenido
405,43,0,Su gameplay es demasiado complejo
329,43,1,Es muy interesante
994,43,0,Es aburrido
3,43,0,Me estoy planteando devolverlo
156,43,1,Creo que le echaré bastante horas
585,44,1,Creo que le echaré bastante horas
9,44,1,Concepto entrentenido
45,44,1,Concepto entrentenido
658,44,1,Me gusta mucho
439,44,0,Su gameplay es demasiado complejo
369,44,1,Me gusta mucho
167,45,0,Me estoy planteando devolverlo
741,45,0,Me estoy planteando devolverlo
782,45,0,Me estoy planteando devolverlo
679,45,0,La idea es buena pero esta muy mal ejecutado
75,45,1,Creo que le echaré bastante horas
908,45,1,Me gusta mucho
342,45,0,Su gameplay es demasiado complejo
881,45,1,Me gusta mucho
721,46,0,Su gameplay es demasiado complejo
693,46,1,Creo que le echaré bastante horas
440,46,0,La idea es buena pero esta muy mal ejecutado
821,46,1,Creo que le echaré bastante horas
343,46,1,Creo que le echaré bastante horas
232,46,0,Su gameplay es demasiado complejo
87,47,0,Su gameplay es demasiado complejo
668,47,1,Me gusta mucho
379,47,0,Me estoy planteando devolverlo
55,47,1,Concepto entrentenido
68,47,1,Concepto entrentenido
518,47,0,La idea es buena pero esta muy mal ejecutado
370,48,1,Es muy interesante
422,48,0,Su gameplay es demasiado complejo
636,48,1,Me gusta mucho
896,48,1,Es muy interesante
819,49,0,Es aburrido
714,49,1,Concepto entrentenido
597,49,1,Me gusta mucho
393,49,1,Concepto entrentenido
638,49,1,Creo que le echaré bastante horas
244,49,1,Me gusta mucho
975,49,1,Creo que le echaré bastante horas
285,49,0,Es aburrido
650,49,1,Creo que le echaré bastante horas
169,50,0,Me estoy planteando devolverlo
632,50,0,Su gameplay es demasiado complejo
890,50,0,Su gameplay es demasiado complejo
761,50,0,Es aburrido
481,50,1,Me gusta mucho
61,50,1,Concepto entrentenido
104,51,0,Su gameplay es demasiado complejo
37,51,1,Me gusta mucho
538,51,1,Me gusta mucho
110,51,0,Es aburrido
626,51,1,Me gusta mucho
419,51,0,Me estoy planteando devolverlo
25,51,1,Es muy interesante
947,51,1,Me gusta mucho
718,52,0,Es aburrido
694,52,0,La idea es buena pero esta muy mal ejecutado
545,52,1,Creo que le echaré bastante horas
164,52,1,Es muy interesante
913,52,0,La idea es buena pero esta muy mal ejecutado
854,52,0,La idea es buena pero esta muy mal ejecutado
907,52,0,Me estoy planteando devolverlo
945,53,1,Me gusta mucho
698,53,1,Creo que le echaré bastante horas
933,53,0,La idea es buena pero esta muy mal ejecutado
247,53,0,La idea es buena pero esta muy mal ejecutado
278,53,0,Me estoy planteando devolverlo
402,53,1,Me gusta mucho
373,54,0,Su gameplay es demasiado complejo
110,54,0,Me estoy planteando devolverlo
604,54,0,Es aburrido
37,54,1,Es muy interesante
131,54,1,Creo que le echaré bastante horas
403,54,1,Me gusta mucho
366,54,1,Es muy interesante
66,55,0,Me estoy planteando devolverlo
293,55,0,Es aburrido
576,55,1,Creo que le echaré bastante horas
174,55,1,Concepto entrentenido
463,55,1,Concepto entrentenido
364,55,0,La idea es buena pero esta muy mal ejecutado
18,55,0,Es aburrido
557,55,0,Es aburrido
265,55,0,Su gameplay es demasiado complejo
251,56,0,Es aburrido
796,56,0,Su gameplay es demasiado complejo
91,56,0,Es aburrido
258,56,1,Concepto entrentenido
577,57,0,Es aburrido
704,57,1,Me gusta mucho
871,57,0,Me estoy planteando devolverlo
409,57,1,Es muy interesante
62,57,1,Concepto entrentenido
605,57,0,Es aburrido
754,57,0,La idea es buena pero esta muy mal ejecutado
29,58,0,La idea es buena pero esta muy mal ejecutado
832,58,0,La idea es buena pero esta muy mal ejecutado
417,58,0,Es aburrido
897,58,0,Es aburrido
273,58,0,Su gameplay es demasiado complejo
103,58,0,Me estoy planteando devolverlo
51,58,0,Me estoy planteando devolverlo
493,58,0,Me estoy planteando devolverlo
80,59,0,Me estoy planteando devolverlo
686,59,0,Su gameplay es demasiado complejo
685,59,0,Su gameplay es demasiado complejo
492,59,0,Me estoy planteando devolverlo
72,59,0,Me estoy planteando devolverlo
344,60,0,Es aburrido
698,60,1,Concepto entrentenido
597,60,1,Concepto entrentenido
442,60,1,Concepto entrentenido
723,60,1,Creo que le echaré bastante horas
986,60,0,Es aburrido
611,60,0,Es aburrido
595,61,1,Me gusta mucho
883,61,1,Concepto entrentenido
303,61,0,Su gameplay es demasiado complejo
420,61,1,Creo que le echaré bastante horas
954,62,0,La idea es buena pero esta muy mal ejecutado
961,62,1,Concepto entrentenido
857,62,0,La idea es buena pero esta muy mal ejecutado
132,62,0,Me estoy planteando devolverlo
651,62,0,Es aburrido
441,63,1,Concepto entrentenido
207,63,1,Concepto entrentenido
838,63,0,Me estoy planteando devolverlo
230,63,0,Es aburrido
371,64,0,Su gameplay es demasiado complejo
457,64,1,Me gusta mucho
881,64,0,La idea es buena pero esta muy mal ejecutado
396,64,1,Concepto entrentenido
352,64,1,Es muy interesante
592,65,1,Creo que le echaré bastante horas
874,65,1,Concepto entrentenido
969,65,0,La idea es buena pero esta muy mal ejecutado
719,65,1,Creo que le echaré bastante horas
312,65,0,Me estoy planteando devolverlo
225,66,0,Su gameplay es demasiado complejo
719,66,0,Me estoy planteando devolverlo
393,66,0,La idea es buena pero esta muy mal ejecutado
418,66,0,La idea es buena pero esta muy mal ejecutado
76,66,1,Creo que le echaré bastante horas
876,66,1,Concepto entrentenido
670,66,1,Concepto entrentenido
693,66,1,Me gusta mucho
152,67,1,Creo que le echaré bastante horas
151,67,0,Es aburrido
807,67,1,Creo que le echaré bastante horas
757,67,1,Creo que le echaré bastante horas
298,67,1,Es muy interesante
39,67,1,Creo que le echaré bastante horas
880,67,0,La idea es buena pero esta muy mal ejecutado
727,67,1,Concepto entrentenido
426,68,1,Concepto entrentenido
904,68,0,Es aburrido
75,68,1,Me gusta mucho
771,68,1,Es muy interesante
901,68,1,Es muy interesante
301,68,0,Me estoy planteando devolverlo
458,68,0,La idea es buena pero esta muy mal ejecutado
100,69,0,Es aburrido
234,69,0,Su gameplay es demasiado complejo
486,69,0,La idea es buena pero esta muy mal ejecutado
552,69,0,La idea es buena pero esta muy mal ejecutado
956,69,0,Su gameplay es demasiado complejo
641,69,0,Es aburrido
227,69,0,Su gameplay es demasiado complejo
506,69,1,Me gusta mucho
692,69,0,Me estoy planteando devolverlo
628,70,1,Me gusta mucho
503,70,0,Su gameplay es demasiado complejo
116,70,0,Su gameplay es demasiado complejo
298,70,0,La idea es buena pero esta muy mal ejecutado
502,70,0,Su gameplay es demasiado complejo
429,70,0,La idea es buena pero esta muy mal ejecutado
236,71,1,Es muy interesante
78,71,0,Es aburrido
636,71,0,Me estoy planteando devolverlo
504,71,1,Me gusta mucho
707,71,0,Me estoy planteando devolverlo
87,71,0,La idea es buena pero esta muy mal ejecutado
390,72,1,Concepto entrentenido
822,72,1,Concepto entrentenido
927,72,0,Su gameplay es demasiado complejo
171,72,1,Es muy interesante
138,72,0,Es aburrido
879,72,0,Me estoy planteando devolverlo
706,73,0,Su gameplay es demasiado complejo
844,73,1,Es muy interesante
687,73,1,Es muy interesante
17,73,0,Me estoy planteando devolverlo
74,73,1,Concepto entrentenido
957,73,1,Concepto entrentenido
140,74,0,Es aburrido
277,74,0,Su gameplay es demasiado complejo
354,74,0,Su gameplay es demasiado complejo
788,74,0,Su gameplay es demasiado complejo
413,74,1,Me gusta mucho
722,74,0,La idea es buena pero esta muy mal ejecutado
695,75,0,Su gameplay es demasiado complejo
325,75,0,Es aburrido
7,75,1,Creo que le echaré bastante horas
502,75,0,Su gameplay es demasiado complejo
839,75,0,Su gameplay es demasiado complejo
334,75,1,Creo que le echaré bastante horas
929,76,0,Su gameplay es demasiado complejo
38,76,0,Es aburrido
797,76,0,Es aburrido
10,76,0,Me estoy planteando devolverlo
235,77,1,Me gusta mucho
347,77,1,Concepto entrentenido
253,77,0,Es aburrido
907,77,0,Me estoy planteando devolverlo
652,77,1,Creo que le echaré bastante horas
852,77,1,Creo que le echaré bastante horas
834,77,0,La idea es buena pero esta muy mal ejecutado
650,78,0,Me estoy planteando devolverlo
349,78,0,Es aburrido
634,78,1,Concepto entrentenido
829,78,0,La idea es buena pero esta muy mal ejecutado
776,78,1,Me gusta mucho
127,78,0,Su gameplay es demasiado complejo
550,78,1,Me gusta mucho
32,78,0,La idea es buena pero esta muy mal ejecutado
870,79,1,Creo que le echaré bastante horas
868,79,0,Me estoy planteando devolverlo
62,79,1,Me gusta mucho
986,79,0,Es aburrido
888,79,0,Me estoy planteando devolverlo
744,79,0,Su gameplay es demasiado complejo
465,80,0,La idea es buena pero esta muy mal ejecutado
584,80,1,Me gusta mucho
226,80,1,Me gusta mucho
962,80,1,Creo que le echaré bastante horas
239,80,0,La idea es buena pero esta muy mal ejecutado
637,80,1,Me gusta mucho
107,80,0,La idea es buena pero esta muy mal ejecutado
53,81,1,Me gusta mucho
847,81,0,Me estoy planteando devolverlo
371,81,1,Creo que le echaré bastante horas
737,81,1,Concepto entrentenido
590,82,1,Creo que le echaré bastante horas
374,82,1,Es muy interesante
872,82,0,Me estoy planteando devolverlo
194,82,1,Creo que le echaré bastante horas
505,82,1,Concepto entrentenido
336,82,0,La idea es buena pero esta muy mal ejecutado
610,82,0,Me estoy planteando devolverlo
925,82,0,Es aburrido
252,82,0,Es aburrido
175,83,0,Es aburrido
356,83,0,Su gameplay es demasiado complejo
784,83,1,Creo que le echaré bastante horas
734,83,1,Concepto entrentenido
670,83,0,Me estoy planteando devolverlo
580,83,0,Es aburrido
820,84,0,Su gameplay es demasiado complejo
86,84,1,Concepto entrentenido
148,84,0,Su gameplay es demasiado complejo
1000,84,1,Me gusta mucho
457,84,1,Me gusta mucho
81,84,0,Es aburrido
339,84,1,Me gusta mucho
418,84,1,Concepto entrentenido
432,84,1,Concepto entrentenido
480,85,1,Concepto entrentenido
558,85,1,Creo que le echaré bastante horas
275,85,1,Es muy interesante
210,85,1,Concepto entrentenido
222,85,1,Me gusta mucho
120,86,0,La idea es buena pero esta muy mal ejecutado
211,86,1,Creo que le echaré bastante horas
219,86,0,Su gameplay es demasiado complejo
925,86,0,La idea es buena pero esta muy mal ejecutado
343,86,1,Me gusta mucho
924,86,0,La idea es buena pero esta muy mal ejecutado
223,86,1,Es muy interesante
374,86,0,Es aburrido
967,87,1,Es muy interesante
15,87,1,Concepto entrentenido
920,87,0,Es aburrido
916,87,0,Es aburrido
518,87,0,La idea es buena pero esta muy mal ejecutado
935,87,1,Creo que le echaré bastante horas
330,87,1,Concepto entrentenido
983,88,0,Me estoy planteando devolverlo
799,88,1,Concepto entrentenido
8,88,1,Es muy interesante
279,88,0,Es aburrido
203,88,1,Me gusta mucho
824,89,0,La idea es buena pero esta muy mal ejecutado
872,89,0,La idea es buena pero esta muy mal ejecutado
264,89,0,Su gameplay es demasiado complejo
897,89,0,Es aburrido
773,89,0,La idea es buena pero esta muy mal ejecutado
649,89,1,Concepto entrentenido
784,89,1,Creo que le echaré bastante horas
11,89,1,Me gusta mucho
763,90,1,Es muy interesante
806,90,0,Me estoy planteando devolverlo
895,90,0,Me estoy planteando devolverlo
896,90,1,Concepto entrentenido
264,90,0,Es aburrido
36,91,1,Es muy interesante
169,91,0,Su gameplay es demasiado complejo
592,91,1,Creo que le echaré bastante horas
872,91,1,Me gusta mucho
362,91,1,Es muy interesante
558,91,0,La idea es buena pero esta muy mal ejecutado
61,92,0,Es aburrido
191,92,0,Es aburrido
950,92,1,Creo que le echaré bastante horas
609,92,1,Concepto entrentenido
534,92,1,Creo que le echaré bastante horas
234,92,0,Su gameplay es demasiado complejo
174,92,1,Creo que le echaré bastante horas
142,92,1,Concepto entrentenido
887,93,1,Creo que le echaré bastante horas
665,93,1,Creo que le echaré bastante horas
296,93,1,Me gusta mucho
587,93,1,Es muy interesante
656,93,1,Concepto entrentenido
788,93,0,Es aburrido
254,93,1,Me gusta mucho
396,93,1,Me gusta mucho
786,94,0,Me estoy planteando devolverlo
852,94,1,Concepto entrentenido
860,94,1,Me gusta mucho
18,94,1,Concepto entrentenido
520,94,0,Su gameplay es demasiado complejo
610,94,1,Concepto entrentenido
943,94,1,Es muy interesante
54,94,0,La idea es buena pero esta muy mal ejecutado
127,94,0,Su gameplay es demasiado complejo
869,95,0,La idea es buena pero esta muy mal ejecutado
699,95,1,Es muy interesante
971,95,0,La idea es buena pero esta muy mal ejecutado
146,95,1,Concepto entrentenido
295,96,1,Concepto entrentenido
258,96,1,Me gusta mucho
949,96,0,La idea es buena pero esta muy mal ejecutado
136,96,0,Es aburrido
302,96,0,La idea es buena pero esta muy mal ejecutado
274,96,0,La idea es buena pero esta muy mal ejecutado
593,97,0,La idea es buena pero esta muy mal ejecutado
352,97,1,Me gusta mucho
260,97,0,Su gameplay es demasiado complejo
709,97,1,Es muy interesante
787,98,1,Concepto entrentenido
658,98,0,Su gameplay es demasiado complejo
717,98,1,Creo que le echaré bastante horas
674,98,1,Me gusta mucho
783,98,0,Me estoy planteando devolverlo
108,99,1,Es muy interesante
701,99,0,Es aburrido
917,99,1,Me gusta mucho
223,99,1,Concepto entrentenido
456,99,0,La idea es buena pero esta muy mal ejecutado
573,100,0,La idea es buena pero esta muy mal ejecutado
286,100,1,Concepto entrentenido
154,100,0,Es aburrido
229,100,0,La idea es buena pero esta muy mal ejecutado
659,100,0,Me estoy planteando devolverlo
576,100,0,Su gameplay es demasiado complejo
82,100,0,La idea es buena pero esta muy mal ejecutado
456,100,1,Creo que le echaré bastante horas
958,101,1,Es muy interesante
503,101,0,La idea es buena pero esta muy mal ejecutado
103,101,0,Me estoy planteando devolverlo
235,101,0,Es aburrido
94,101,1,Concepto entrentenido
24,102,0,Me estoy planteando devolverlo
656,102,0,La idea es buena pero esta muy mal ejecutado
524,102,1,Creo que le echaré bastante horas
342,102,0,Es aburrido
892,102,1,Creo que le echaré bastante horas
292,103,0,Me estoy planteando devolverlo
389,103,0,Su gameplay es demasiado complejo
142,103,0,Es aburrido
592,103,1,Me gusta mucho
157,103,0,Es aburrido
737,104,1,Me gusta mucho
840,104,0,Me estoy planteando devolverlo
635,104,0,Es aburrido
628,104,0,La idea es buena pero esta muy mal ejecutado
369,104,1,Me gusta mucho
654,104,1,Concepto entrentenido
184,104,0,La idea es buena pero esta muy mal ejecutado
266,105,0,Me estoy planteando devolverlo
434,105,1,Creo que le echaré bastante horas
956,105,1,Es muy interesante
958,105,0,Su gameplay es demasiado complejo
615,106,0,Es aburrido
741,106,0,La idea es buena pero esta muy mal ejecutado
544,106,1,Es muy interesante
393,106,1,Es muy interesante
940,106,0,Es aburrido
471,106,1,Es muy interesante
7,106,0,Es aburrido
923,106,1,Me gusta mucho
723,106,0,Es aburrido
440,107,1,Concepto entrentenido
199,107,1,Concepto entrentenido
1,107,0,Es aburrido
314,107,0,La idea es buena pero esta muy mal ejecutado
809,107,0,Es aburrido
222,107,1,Es muy interesante
417,107,1,Concepto entrentenido
157,108,1,Concepto entrentenido
850,108,1,Es muy interesante
400,108,0,La idea es buena pero esta muy mal ejecutado
841,108,0,Su gameplay es demasiado complejo
136,109,1,Me gusta mucho
23,109,0,Es aburrido
659,109,1,Me gusta mucho
971,109,1,Es muy interesante
320,109,0,Es aburrido
157,109,1,Concepto entrentenido
980,109,1,Es muy interesante
443,110,0,Me estoy planteando devolverlo
940,110,0,Me estoy planteando devolverlo
252,110,1,Concepto entrentenido
70,110,0,Es aburrido
807,110,0,Su gameplay es demasiado complejo
722,110,1,Concepto entrentenido
420,110,0,Su gameplay es demasiado complejo
601,110,1,Concepto entrentenido
424,110,0,Su gameplay es demasiado complejo
279,111,1,Es muy interesante
537,111,1,Es muy interesante
193,111,0,La idea es buena pero esta muy mal ejecutado
2,111,0,Es aburrido
997,111,0,Su gameplay es demasiado complejo
679,112,1,Creo que le echaré bastante horas
993,112,0,Su gameplay es demasiado complejo
250,112,0,Es aburrido
594,112,0,La idea es buena pero esta muy mal ejecutado
686,112,1,Me gusta mucho
558,113,0,La idea es buena pero esta muy mal ejecutado
437,113,1,Concepto entrentenido
580,113,0,Su gameplay es demasiado complejo
756,113,1,Me gusta mucho
901,113,1,Me gusta mucho
39,113,0,Es aburrido
163,113,1,Creo que le echaré bastante horas
314,114,0,Me estoy planteando devolverlo
751,114,1,Me gusta mucho
429,114,1,Me gusta mucho
533,114,1,Me gusta mucho
641,114,0,Es aburrido
231,115,1,Concepto entrentenido
570,115,0,La idea es buena pero esta muy mal ejecutado
422,115,0,Su gameplay es demasiado complejo
91,115,0,Su gameplay es demasiado complejo
263,115,0,Es aburrido
292,115,0,Es aburrido
523,115,1,Es muy interesante
851,116,0,Es aburrido
223,116,1,Concepto entrentenido
860,116,1,Es muy interesante
76,116,0,La idea es buena pero esta muy mal ejecutado
279,117,1,Es muy interesante
930,117,0,Me estoy planteando devolverlo
367,117,0,Es aburrido
172,117,1,Me gusta mucho
667,117,0,La idea es buena pero esta muy mal ejecutado
257,117,1,Es muy interesante
22,118,1,Creo que le echaré bastante horas
897,118,0,Me estoy planteando devolverlo
613,118,1,Creo que le echaré bastante horas
812,118,0,Su gameplay es demasiado complejo
157,119,0,Me estoy planteando devolverlo
513,119,0,Su gameplay es demasiado complejo
320,119,0,Es aburrido
703,119,0,La idea es buena pero esta muy mal ejecutado
233,119,1,Es muy interesante
479,119,1,Me gusta mucho
152,120,1,Concepto entrentenido
167,120,0,Me estoy planteando devolverlo
655,120,1,Es muy interesante
804,120,0,Es aburrido
1000,121,1,Me gusta mucho
376,121,0,Me estoy planteando devolverlo
71,121,1,Es muy interesante
630,121,0,Es aburrido
116,121,1,Me gusta mucho
822,121,0,Su gameplay es demasiado complejo
739,121,1,Me gusta mucho
